Rank,Mountain,MountainLink,Height,Drop,lat,lon,rangeac,Range,Region,Country,Firstascent,MountainImgSrc
409,Monte Cassa del Ferro (it),noPage,3140,849,46.578611111111115,10.201666666666666,Livigno Alps,II/A-15.IV-A,Sondrio,IT,1883,noImg
410,Cima Tosa,/wiki/Cima_Tosa,3140,587,46.155277777777776,10.870555555555557,Brenta Dolomites,II/C-28.IV-A,Trentino,IT,1865,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Brentei-H%C3%BCtte_039.jpg/250px-Brentei-H%C3%BCtte_039.jpg
411,Cime Redasco,noPage,3139,377,46.36944444444445,10.307777777777778,Livigno Alps,II/A-15.IV-B,Sondrio,IT,1896,noImg
412,Gross Ruchen,/wiki/Gross_Ruchen,3138,397,46.81027777777778,8.774722222222223,Glarus Alps,I/B-13.I-A,Uri,CH,1864,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Brunnital01.jpg/280px-Brunnital01.jpg
413,Durreck,/wiki/Durreck,3135,618,46.961111111111116,12.02888888888889,Venediger Group,II/A-17.II-A,South Tyrol,IT,1877,Error
414,Wilde Kreuzspitze,/wiki/Wilde_Kreuzspitze,3135,567,46.9125,11.593333333333334,Zillertal Alps,II/A-17.I-C,South Tyrol,IT,1852,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/WildeKreuzspitze.jpg/280px-WildeKreuzspitze.jpg
415,Großer Friedrichskopf,noPage,3134,370,46.95777777777778,12.82861111111111,Schober Group,II/A-17.II-D,Carinthia,AT,1872,noImg
416,Hinter Schloss,/wiki/Hinter_Schloss,3133,506,46.802499999999995,8.526944444444446,Urner Alps,I/B-12.I-B,Uri,CH,1863,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/SchlossbergUri02.jpg/280px-SchlossbergUri02.jpg
417,Pizzo Filone (fr),noPage,3133,332,46.4575,10.163333333333334,Livigno Alps,II/A-15.IV-B,Sondrio,IT,,noImg
418,Mont Chaberton,/wiki/Mont_Chaberton,3131,1281,44.96472222222223,6.751666666666667,Massif des Cerces,I/A-04.III-A,Hautes-Alpes,FR,1822,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Chaberton.jpg/280px-Chaberton.jpg
419,Piz Duan,/wiki/Piz_Duan,3131,482,46.375277777777775,9.583333333333334,Oberhalbstein Range,II/A-15.I-A,Graubünden,CH,1859,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Sils_-_Loipe_auf_dem_See%2C_Bergeller_Berge.jpg/280px-Sils_-_Loipe_auf_dem_See%2C_Bergeller_Berge.jpg
420,Pointe Léchaud (nl),noPage,3128,525,45.73361111111111,6.814166666666667,Mont Blanc massif,I/B-07.III-B,Savoy/Aosta,FR/IT,,noImg
421,Grohmannspitze,/wiki/Grohmannspitze,3126,445,46.510555555555555,11.73361111111111,Dolomites - NW,II/C-31.III-A,S-Tyrol/Trentino,IT,1880,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Grohman_peak_eastern_face_2013.jpg/280px-Grohman_peak_eastern_face_2013.jpg
422,Piz Schumbraida,/wiki/Piz_Schumbraida,3125,315,46.54277777777778,10.338333333333335,Ortler Alps,II/A-15.V-A,Graub./Sondrio,CH/IT,1883,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Piz_Schumbraida.JPG/280px-Piz_Schumbraida.JPG
423,Fanellhorn,/wiki/Fanellhorn,3124,301,46.547777777777775,9.130555555555556,Adula Alps,I/B-10.III-B,Graubünden,CH,1859,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Fanellhorn.JPG/280px-Fanellhorn.JPG
424,Piz Nuna,/wiki/Piz_Nuna,3123,535,46.723333333333336,10.154444444444445,Sesvenna Range,II/A-15.V-B,Graubünden,CH,1886,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Switzerland_relief_location_map.jpg/248px-Switzerland_relief_location_map.jpg
425,Schareck,/wiki/Schareck,3123,427,47.04138888888889,13.0175,Goldberg Group,II/A-17.II-E,Carinth/Salzburg,AT,1832,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Schareck_from_NW.jpg/282px-Schareck_from_NW.jpg
426,Groß Seehorn,/wiki/Gro%C3%9F_Seehorn,3122,434,46.88777777777778,10.0325,Silvretta,II/A-15.VI-A,Vorarlb/Graub.,AT/CH,1869,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Cinedoku_Vorarlberg_Film_Plattenspitze_Litzner_Seehorn.jpg/280px-Cinedoku_Vorarlberg_Film_Plattenspitze_Litzner_Seehorn.jpg
427,Piz Aul,/wiki/Piz_Aul,3121,395,46.62277777777778,9.125,Adula Alps,I/B-10.III-A,Graubünden,CH,1801,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Faltschonhorn.jpg/280px-Faltschonhorn.jpg
428,Piz da l'Acqua,/wiki/Piz_da_l%27Acqua,3118,310,46.611111111111114,10.13888888888889,Livigno Alps,II/A-15.IV-A,Graub./Sondrio,CH/IT,1888,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Alps_location_map.png/248px-Alps_location_map.png
429,Grand Pinier (fr),noPage,3117,335,44.72361111111111,6.401666666666667,Massif des Écrins,I/A-05.III-C,Hautes-Alpes,FR,,noImg
430,Schermerspitze,/wiki/Schermerspitze,3116,308,46.88777777777778,11.084444444444445,Ötztal Alps,II/A-16.I-A,North Tyrol,AT,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Austria_relief_location_map.jpg/248px-Austria_relief_location_map.jpg
431,Grand Queyras,noPage,3114,308,44.71555555555556,6.951944444444445,Southern Cottian Alps,I/A-04.I-C,Hautes-Alpes,FR,,noImg
432,Luibiskogel,/wiki/Luibiskogel,3110,473,47.04972222222222,10.904166666666667,Ötztal Alps,II/A-16.I-C,North Tyrol,AT,1894,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Luibiskogel.jpg/280px-Luibiskogel.jpg
433,Monte Servin,noPage,3108,333,45.264722222222225,7.199722222222222,Graian Alps - SE,I/B-07.I-C,Turin,IT,,noImg
434,Krönten,/wiki/Kr%C3%B6nten,3108,330,46.782222222222224,8.569444444444445,Urner Alps,I/B-12.I-B,Uri,CH,1868,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Kr%C3%B6nten.jpg/280px-Kr%C3%B6nten.jpg
435,Gletscherhorn,/wiki/Gletscherhorn_(Oberhalbstein_Alps),3107,413,46.3875,9.560555555555556,Oberhalbstein Range,II/A-15.I-A,Graubünden,CH,1849,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Switzerland_relief_location_map.jpg/248px-Switzerland_relief_location_map.jpg
435,Pizz Gallagiun/Galleggione,/wiki/Pizz_Gallagiun,3107,413,46.36694444444444,9.487777777777778,Oberhalbstein Range,II/A-15.I-A,Graub./Sondrio,CH/IT,1861,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Alps_location_map.png/248px-Alps_location_map.png
437,Ochsner,noPage,3107,300,47.04388888888889,11.815555555555557,Zillertal Alps,II/A-17.I-B,North Tyrol,AT,1880,noImg
438,Tête de Moïse,noPage,3104,562,44.440555555555555,6.9350000000000005,Southern Cottian Alps,I/A-04.I-A,AdHP/Cuneo,FR/IT,1883,noImg
439,Piz la Stretta / Monte Breva,/wiki/Piz_la_Stretta,3104,314,46.47666666666667,10.044722222222221,Livigno Alps,II/A-15.IV-A,Graub./Sondrio,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Alps_location_map.png/248px-Alps_location_map.png
440,Große Ohrenspitze,/wiki/Gro%C3%9Fe_Ohrenspitze,3101,369,46.90694444444444,12.1775,Rieserferner Group,II/A-17.III-A,E-Tyrol/S-Tyrol,AT/IT,1878,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Ohrenspitzen_-_Panorama_von_der_Rosshornscharte.jpg/280px-Ohrenspitzen_-_Panorama_von_der_Rosshornscharte.jpg
441,Piz Segnas,/wiki/Piz_Segnas,3099,607,46.907777777777774,9.239722222222222,Glarus Alps,I/B-13.II-B,Glarus/Graub.,CH,1861,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/GlarusAlps.jpg/285px-GlarusAlps.jpg
442,Monte Ouille,noPage,3099,362,45.73166666666667,6.866388888888888,Mont Blanc massif,I/B-07.III-B,Aosta Valley,IT,,noImg
443,Lasörling,/wiki/Las%C3%B6rling,3098,490,46.975833333333334,12.355277777777777,Venediger Group,II/A-17.II-A,East Tyrol,AT,1854,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Lasoerling.JPG/282px-Lasoerling.JPG
444,Pointe des Cerces,/wiki/Pointe_des_Cerces,3098,485,45.065555555555555,6.488333333333333,Massif des Cerces,I/A-04.III-A,H-Alpes/Savoy,FR,1891,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Pointes_des_Cerces.JPG/280px-Pointes_des_Cerces.JPG
445,Pic des Souffles,/wiki/Pic_des_Souffles,3098,419,44.865,6.133333333333334,Massif des Écrins,I/A-05.III-D,Isère/H-Alpes,FR,1890,https:undefined
446,Monte Matto,/wiki/Monte_Matto,3097,577,44.225,7.256388888888889,Maritime Alps,I/A-02.I-B,Cuneo,IT,1879,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Monte_Matto_Cima_Centrale.JPG/280px-Monte_Matto_Cima_Centrale.JPG
447,Pflerscher Tribulaun,/wiki/Pflerscher_Tribulaun,3097,498,46.98527777777778,11.339166666666667,Stubai Alps,II/A-16.II-A,N-Tyrol/S-Tyrol,AT/IT,1874,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Tribulaune.jpg/280px-Tribulaune.jpg
448,Piz Giuv / Schattig Wichel,/wiki/Piz_Giuv,3096,749,46.70194444444445,8.6925,Glarus Alps,I/B-13.I-A,Graubünden/Uri,CH,1804,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Curnera.jpg/280px-Curnera.jpg
449,Mont Buet,/wiki/Mont_Buet,3096,612,46.02472222222222,6.852777777777778,Chablais Alps,I/B-08.II-A,Upper Savoy,FR,1770,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Buet_fond.jpg/280px-Buet_fond.jpg
450,Zwölferkofel / Croda dei Toni,/wiki/Zw%C3%B6lferkofel,3094,713,46.619166666666665,12.359722222222222,Sexten Dolomites,II/C-31.I-A,Belluno/S-Tyrol,IT,1874,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Zw%C3%B6lferkofel.jpg/280px-Zw%C3%B6lferkofel.jpg
451,Elferkofel /Cima Undici,/wiki/Elferkofel,3092,661,46.63638888888889,12.378333333333334,Sexten Dolomites,II/C-31.I-A,Belluno/S-Tyrol,IT,1878,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/2010_Sextener_Dolomiten_346_Sextener_Rotwand_Elferkofel.jpg/280px-2010_Sextener_Dolomiten_346_Sextener_Rotwand_Elferkofel.jpg
452,Racherin,/wiki/Racherin,3092,429,47.08111111111111,12.794444444444444,Glockner Group,II/A-17.II-C,Carinthia,AT,1848,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Racherin_from_NE.JPG/282px-Racherin_from_NE.JPG
453,Mont Fallère (it),noPage,3090,607,45.775555555555556,7.194166666666667,Grand Combin Alps,I/B-09.I-B,Aosta Valley,IT,,noImg
454,Tête de la Courbe,noPage,3089,565,44.49777777777778,6.823333333333333,Southern Cottian Alps,I/A-04.I-A,A-d-H-Provence,FR,,noImg
455,Vesulspitze,/wiki/Vesulspitze,3089,550,47.001666666666665,10.349166666666667,Samnaun Alps,II/A-15.VI-B,North Tyrol,AT,1866,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Vesulspitze_SW.jpg/280px-Vesulspitze_SW.jpg
456,Monte Forcellina (fr),noPage,3087,473,46.46638888888889,10.198611111111111,Livigno Alps,II/A-15.IV-B,Sondrio,IT,,noImg
457,Flüela Wisshorn,/wiki/Fl%C3%BCela_Wisshorn,3085,632,46.76222222222222,9.966666666666667,Silvretta,II/A-15.VI-A,Graubünden,CH,1880,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Fl%C3%BCela_Wisshorn_from_North.jpg/280px-Fl%C3%BCela_Wisshorn_from_North.jpg
458,Cima da Lägh /Cima di Lago,/wiki/Cima_da_L%C3%A4gh,3083,422,46.37638888888889,9.46111111111111,Oberhalbstein Range,II/A-15.I-A,Graub./Sondrio,CH/IT,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Alps_location_map.png/248px-Alps_location_map.png
459,Zwieselbacher Rosskogel,/wiki/Zwieselbacher_Rosskogel,3081,330,47.163333333333334,11.048055555555555,Stubai Alps,II/A-16.II-B,North Tyrol,AT,1881,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/ZwieselbacherRosskogelFromS.jpg/288px-ZwieselbacherRosskogelFromS.jpg
460,Chüealphorn,/wiki/Ch%C3%BCealphorn,3078,472,46.68527777777778,9.905277777777778,Albula Alps,II/A-15.II-B,Graubünden,CH,1877,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Switzerland_relief_location_map.jpg/248px-Switzerland_relief_location_map.jpg
461,Mont Néry,/wiki/Mont_N%C3%A9ry,3076,906,45.715833333333336,7.819999999999999,Monte Rosa Alps,I/B-09.III-B,Aosta Valley,IT,1873,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Testa_di_comagna_sfondo_nery.jpg/280px-Testa_di_comagna_sfondo_nery.jpg
462,Großer Hafner,/wiki/Gro%C3%9Fer_Hafner,3076,824,47.07,13.400833333333333,Ankogel Group,II/A-17.II-F,Carinth/Salzburg,AT,1825,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Rotgueldensee-grHafner.jpg/280px-Rotgueldensee-grHafner.jpg
463,Pic de Parières,noPage,3076,469,44.779444444444444,6.240833333333334,Massif des Écrins,I/A-05.III-C,Hautes-Alpes,FR,,noImg
464,Piz Starlex,/wiki/Piz_Starlex,3075,779,46.66277777777778,10.3925,Sesvenna Range,II/A-15.V-B,Graub./S-Tyrol,CH/IT,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Picswiss_GR-80-02_Piz_Starlex_von_M%C3%BCstair_aus_gesehen.jpg/280px-Picswiss_GR-80-02_Piz_Starlex_von_M%C3%BCstair_aus_gesehen.jpg
465,Piz Sena,/wiki/Piz_Sena,3075,344,46.35305555555556,10.11,Livigno Alps,II/A-15.IV-B,Graub./Sondrio,CH/IT,1901,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Alps_location_map.png/248px-Alps_location_map.png
466,Bristen,/wiki/Bristen,3073,567,46.73694444444445,8.681111111111111,Glarus Alps,I/B-13.I-A,Uri,CH,1823,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Golzern.jpg/280px-Golzern.jpg
467,Wildkarspitze,/wiki/Wildkarspitze_(Zillertal_Alps),3073,384,47.1725,12.139166666666666,Zillertal Alps,II/A-17.I-D,Salzburg,AT,1892,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Wildkarspitze_N.jpg/282px-Wildkarspitze_N.jpg
468,Pizzo Campo Tencia,/wiki/Pizzo_Campo_Tencia,3072,754,46.42972222222222,8.726111111111111,Ticino Alps,I/B-10.II-D,Ticino,CH,1867,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/CampoTencia.jpg/285px-CampoTencia.jpg
469,Chüebodenhorn,/wiki/Ch%C3%BCebodenhorn,3070,316,46.50805555555556,8.453055555555554,Leone-Gotthard Alps,I/B-10.I-B,Ticino/Valais,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Ch%C3%BCebodenhorn.jpg/280px-Ch%C3%BCebodenhorn.jpg
470,La Meyna,noPage,3067,375,44.48111111111111,6.85861111111111,Southern Cottian Alps,I/A-04.I-A,A-d-H-Provence,FR,,noImg
471,Geltenhorn,/wiki/Geltenhorn,3065,312,46.34638888888889,7.334444444444444,Bernese Alps,I/B-12.II-F,Bern/Valais,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Switzerland_relief_location_map.jpg/248px-Switzerland_relief_location_map.jpg
472,Cunturines/Conturines,/wiki/Cunturines-Spitze,3064,913,46.575833333333335,11.977777777777778,Dolomites - NE,II/C-31.I-C,South Tyrol,IT,1881,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/ConturinesVonS.JPG/280px-ConturinesVonS.JPG
473,Hoher Prijakt,/wiki/Hoher_Prijakt,3064,473,46.91555555555556,12.712777777777777,Schober Group,II/A-17.II-D,East Tyrol,AT,1890,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/PrijaktFromN.jpg/282px-PrijaktFromN.jpg
474,Pointe des Rochers Charniers,noPage,3063,389,44.98777777777778,6.735555555555556,Massif des Cerces,I/A-04.III-A,Hautes-Alpes,FR,,noImg
475,Hoch Ducan,/wiki/Hoch_Ducan,3063,324,46.68944444444444,9.851388888888888,Albula Alps,II/A-15.II-B,Graubünden,CH,1845,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Sertig_von_Jatz.JPG/280px-Sertig_von_Jatz.JPG
476,Pizzo Gallina,/wiki/Pizzo_Gallina,3061,378,46.49472222222222,8.391944444444444,Leone-Gotthard Alps,I/B-10.I-B,Ticino/Valais,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Pizzo_Gallina.jpg/280px-Pizzo_Gallina.jpg
477,Seeköpfe (sv),noPage,3061,330,47.044444444444444,10.2675,Verwall,II/A-15.VI-C,North Tyrol,AT,1886,noImg
478,Piz Grisch,/wiki/Piz_Grisch,3060,544,46.53111111111111,9.472777777777777,Oberhalbstein Range,II/A-15.I-B,Graubünden,CH,1861,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Piz_Grisch_from_Alp_Andies.JPG/280px-Piz_Grisch_from_Alp_Andies.JPG
479,Rosenspitze (de),noPage,3060,429,46.98833333333334,12.254444444444445,Venediger Group,II/A-17.II-A,East Tyrol,AT,1894,noImg
480,Grabspitze,/wiki/Grabspitze,3059,415,46.93861111111111,11.614444444444445,Zillertal Alps,II/A-17.I-C,South Tyrol,IT,1852,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/GrabspitzeFromW.jpg/282px-GrabspitzeFromW.jpg
481,Monte Vago,noPage,3059,388,46.44083333333333,10.078888888888889,Livigno Alps,II/A-15.IV-B,Sondrio,IT,,noImg
482,Sasso Vernale (it),noPage,3058,356,46.41888888888889,11.840555555555556,Dolomites - NW,II/C-31.III-B,Belluno/Trentino,IT,,noImg
483,Bruschghorn,/wiki/Bruschghorn,3056,577,46.63111111111111,9.306666666666667,Adula Alps,I/B-10.III-C,Graubünden,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Bruschghorn_von_Turrahuus.jpg/280px-Bruschghorn_von_Turrahuus.jpg
484,Patteriol,/wiki/Patteriol,3056,465,47.04416666666666,10.1875,Verwall,II/A-15.VI-C,North Tyrol,AT,1860,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Verwall_Patteriol.jpg/280px-Verwall_Patteriol.jpg
485,Aiguille des Corneillets,noPage,3055,325,45.322500000000005,6.661388888888889,Vanoise massif,I/B-07.II-E,Savoy,FR,,noImg
486,Piz Forun,/wiki/Piz_Forun,3052,458,46.655277777777776,9.865,Albula Alps,II/A-15.II-B,Graubünden,CH,1847,Error
487,Grand Muveran,/wiki/Grand_Muveran,3051,1013,46.23722222222222,7.12611111111111,Vaud Alps,I/B-12.III-A,Valais/Vaud,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Grand_Muveran_3051_m.jpg/285px-Grand_Muveran_3051_m.jpg
488,Mont Pelat,/wiki/Mont_Pelat,3051,770,44.265,6.7058333333333335,Maritime Alps,I/A-02.I-E,A-d-H-Provence,FR,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Mont_Pelat_3052m_%282%29.JPG/280px-Mont_Pelat_3052m_%282%29.JPG
489,Pizzo Coca,/wiki/Pizzo_Coca,3050,1878,46.07166666666667,10.011388888888888,Bergamo Alps,II/C-29.I-A,Bergamo/Sondrio,IT,1877,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Coca_dal_redorta.JPG/280px-Coca_dal_redorta.JPG
490,Piz Minor,/wiki/Piz_Minor,3049,584,46.45111111111111,10.028333333333334,Livigno Alps,II/A-15.IV-A,Graubünden,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Berninabahn_zwischen_Lagalb_und_Ospizio_Bernina_im_Winter.jpg/280px-Berninabahn_zwischen_Lagalb_und_Ospizio_Bernina_im_Winter.jpg
491,Gross Lohner,/wiki/Gross_Lohner,3049,560,46.46194444444445,7.6,Bernese Alps,I/B-12.II-F,Bern,CH,1875,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Lohnermassiv.jpg/288px-Lohnermassiv.jpg
492,Le Rochail (Pointe de Malhaubert),/wiki/Le_Rochail,3049,558,44.97527777777778,6.0325,Massif des Écrins,I/A-05.III-E,Isère,FR,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Rochail_-_Lauvitel.JPG/280px-Rochail_-_Lauvitel.JPG
493,Aiguille du Fruit (fr),noPage,3048,519,45.355555555555554,6.631388888888889,Vanoise massif,I/B-07.II-E,Savoy,FR,,noImg
494,Grand Bérard (fr),noPage,3046,938,44.44944444444444,6.659722222222222,Southern Cottian Alps,I/A-04.I-B,A-d-H-Provence,FR,1820,noImg
495,Grand Argentier / Punta Nera (it),noPage,3046,505,45.12222222222222,6.658611111111111,Northern Cottian Alps,I/A-04.III-B,Savoy/Turin,FR/IT,,noImg
496,Piz Murtera,/wiki/Piz_Murtera,3044,449,46.775277777777774,10.040277777777778,Silvretta,II/A-15.VI-A,Graubünden,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Zernez-Dorf.jpg/280px-Zernez-Dorf.jpg
497,Gross Wendenstock,/wiki/Wendenst%C3%B6cke,3042,346,46.76166666666666,8.380277777777778,Urner Alps,I/B-12.I-B,Bern,CH,1873,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Wendenstoecke.jpg/280px-Wendenstoecke.jpg
498,Monte Albergian,/wiki/Monte_Albergian,3041,428,45.0075,6.9927777777777775,Central Cottian Alps,I/A-04.II-A,Turin,IT,1822,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Monte_Albergian003.JPG/280px-Monte_Albergian003.JPG
499,Piz Gannaretsch,/wiki/Piz_Gannaretsch,3040,934,46.61194444444445,8.786666666666667,Leone-Gotthard Alps,I/B-10.I-B,Graubünden,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/PizGannaretschFromSE.jpg/280px-PizGannaretschFromSE.jpg
500,Alperschällihorn,/wiki/Alpersch%C3%A4llihorn,3039,425,46.586666666666666,9.306666666666667,Adula Alps,I/B-10.III-C,Graub./Ticino,CH,1893,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Alpersch%C3%A4llihorn_von_Nordosten.jpg/280px-Alpersch%C3%A4llihorn_von_Nordosten.jpg
501,Punta Scais,/wiki/Punta_Scais,3039,393,46.06861111111112,9.984444444444444,Bergamo Alps,II/C-29.I-A,Bergamo/Sondrio,IT,1881,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/PizzoScais.JPG/280px-PizzoScais.JPG
502,Bric Ghinivert,/wiki/Bric_Ghinivert,3037,347,44.95138888888889,6.9911111111111115,Central Cottian Alps,I/A-04.II-A,Turin,IT,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Bric_Ghinivert_002.JPG/280px-Bric_Ghinivert_002.JPG
503,Parseierspitze,/wiki/Parseierspitze,3036,1243,47.17444444444444,10.478333333333333,Lechtal Alps,II/B-21.I-A,North Tyrol,AT,1869,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Patrolscharte_mit_Gatschkopf_und_Parseierspitze.jpg/280px-Patrolscharte_mit_Gatschkopf_und_Parseierspitze.jpg
504,Hexenkopf,/wiki/Hexenkopf,3035,371,47.02111111111111,10.469444444444445,Samnaun Alps,II/A-15.VI-B,North Tyrol,AT,1853,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Berg-Hexenkopf.jpg/282px-Berg-Hexenkopf.jpg
505,Tête de Siguret (fr),noPage,3032,706,44.44166666666666,6.788333333333333,Maritime Alps,I/A-02.I-C,A-d-H-Provence,FR,,noImg
506,Pizzo Ligoncio,/wiki/Pizzo_Ligoncio,3032,506,46.23888888888889,9.547777777777778,Bregaglia Range,II/A-15.III-B,Sondrio,IT,,https:undefined
507,Becca di Vlou,noPage,3032,483,45.69166666666666,7.792222222222222,Monte Rosa Alps,I/B-09.III-B,Aosta Valley,IT,,noImg
508,Piz S-chalembert,/wiki/Piz_S-chalembert,3031,722,46.80083333333333,10.413333333333334,Sesvenna Range,II/A-15.V-B,Graubünden,CH,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Piz_S-chalambert.jpg/280px-Piz_S-chalambert.jpg
509,Mont Ténibre / M. Tenibres (it),noPage,3031,525,44.28388888888889,6.972222222222222,Maritime Alps,I/A-02.I-C,A-Marit/Cuneo,FR/IT,1836,noImg
510,Piz Por,/wiki/Piz_Por,3028,733,46.50944444444445,9.384166666666665,Oberhalbstein Range,II/A-15.I-A,Graubünden,CH,1894,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Piz_Por.jpg/280px-Piz_Por.jpg
511,Bündner Vorab,/wiki/B%C3%BCndner_Vorab,3028,408,46.87388888888889,9.156666666666666,Glarus Alps,I/B-13.II-B,Glarus/Graub.,CH,1842,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Vorab_von_Nordost.jpg/280px-Vorab_von_Nordost.jpg
512,Corno di Ban,noPage,3028,311,46.41777777777777,8.36111111111111,Leone-Gotthard Alps,I/B-10.I-A,V-C-O,IT,,noImg
513,Zehner/Sas dales Diesc,/wiki/Zehner_(La_Val),3026,493,46.62222222222222,11.960555555555555,Dolomites - NE,II/C-31.I-C,South Tyrol,IT,1887,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/ArmZehnerKreuzkofel.jpg/280px-ArmZehnerKreuzkofel.jpg
514,Bric Rosso / Monte Politri,/wiki/Monte_Politri,3026,313,44.99111111111111,7.018611111111111,Central Cottian Alps,I/A-04.II-A,Turin,IT,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Bric_rosso_da_fea_nera_a_dx_truc_cialabrie_a_sin_pian_paris_malanotte_cristalliera.jpg/280px-Bric_rosso_da_fea_nera_a_dx_truc_cialabrie_a_sin_pian_paris_malanotte_cristalliera.jpg
515,Sas Rigais,/wiki/Sass_Rigais,3025,904,46.60916666666667,11.766666666666667,Dolomites - NW,II/C-31.III-A,South Tyrol,IT,1878,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Sass_Rigais_1.jpg/280px-Sass_Rigais_1.jpg
